"NUTS3_ID","nuts3","age","sex","pop"
"DE11B","Main-Tauber-Kreis County","[10-15)","female",2892
"DE11B","Main-Tauber-Kreis County","[15-18)","female",1849
"DE11B","Main-Tauber-Kreis County","[18-20)","female",1247
"DE11B","Main-Tauber-Kreis County","[20-25)","female",3177
"DE11B","Main-Tauber-Kreis County","[25-30)","female",3346
"DE11B","Main-Tauber-Kreis County","[30-35)","female",3726
"DE11B","Main-Tauber-Kreis County","[35-40)","female",3807
"DE11B","Main-Tauber-Kreis County","[40-45)","female",3856
"DE11B","Main-Tauber-Kreis County","[45-50)","female",3888
"DE11B","Main-Tauber-Kreis County","[50-55)","female",4966
"DE11B","Main-Tauber-Kreis County","[55-60)","female",5639
"DE11B","Main-Tauber-Kreis County","[60-65)","female",5272
"DE11B","Main-Tauber-Kreis County","[65-75)","female",8373
"DE11B","Main-Tauber-Kreis County","[75+)","female",8696
"DE11B","Main-Tauber-Kreis County","[00-03)","male",1951
"DE11B","Main-Tauber-Kreis County","[03-06)","male",1974
"DE11B","Main-Tauber-Kreis County","[06-10)","male",2446
"DE11B","Main-Tauber-Kreis County","[10-15)","male",2998
"DE11B","Main-Tauber-Kreis County","[15-18)","male",1920
"DE11B","Main-Tauber-Kreis County","[18-20)","male",1410
"DE11B","Main-Tauber-Kreis County","[20-25)","male",3665
"DE11B","Main-Tauber-Kreis County","[25-30)","male",3922
"DE11B","Main-Tauber-Kreis County","[30-35)","male",4309
"DE11B","Main-Tauber-Kreis County","[35-40)","male",4099
"DE11B","Main-Tauber-Kreis County","[40-45)","male",3925
"DE11B","Main-Tauber-Kreis County","[45-50)","male",3841
"DE11B","Main-Tauber-Kreis County","[50-55)","male",5022
"DE11B","Main-Tauber-Kreis County","[55-60)","male",5702
"DE11B","Main-Tauber-Kreis County","[60-65)","male",5195
"DE11B","Main-Tauber-Kreis County","[65-75)","male",7855
"DE11B","Main-Tauber-Kreis County","[75+)","male",6169
"DE71A","Main-Taunus-Kreis County","[00-03)","female",3368
"DE71A","Main-Taunus-Kreis County","[03-06)","female",3588
"DE71A","Main-Taunus-Kreis County","[06-10)","female",4775
"DE71A","Main-Taunus-Kreis County","[10-15)","female",5931
"DE71A","Main-Taunus-Kreis County","[15-18)","female",3520
"DE71A","Main-Taunus-Kreis County","[18-20)","female",2200
"DE71A","Main-Taunus-Kreis County","[20-25)","female",5081
"DE71A","Main-Taunus-Kreis County","[25-30)","female",5677
"DE71A","Main-Taunus-Kreis County","[30-35)","female",6959
"DE71A","Main-Taunus-Kreis County","[35-40)","female",7862
"DE71A","Main-Taunus-Kreis County","[40-45)","female",8332
"DE71A","Main-Taunus-Kreis County","[45-50)","female",7996
"DE71A","Main-Taunus-Kreis County","[50-55)","female",10019
"DE71A","Main-Taunus-Kreis County","[55-60)","female",9984
"DE71A","Main-Taunus-Kreis County","[60-65)","female",8082
"DE71A","Main-Taunus-Kreis County","[65-75)","female",12871
"DE71A","Main-Taunus-Kreis County","[75+)","female",15795
"DE71A","Main-Taunus-Kreis County","[00-03)","male",3638
"DE71A","Main-Taunus-Kreis County","[03-06)","male",3822
"DE71A","Main-Taunus-Kreis County","[06-10)","male",5053
"DE71A","Main-Taunus-Kreis County","[10-15)","male",6373
"DE71A","Main-Taunus-Kreis County","[15-18)","male",3877
"DE71A","Main-Taunus-Kreis County","[18-20)","male",2504
"DE71A","Main-Taunus-Kreis County","[20-25)","male",6093
"DE71A","Main-Taunus-Kreis County","[25-30)","male",5992
"DE71A","Main-Taunus-Kreis County","[30-35)","male",7002
"DE71A","Main-Taunus-Kreis County","[35-40)","male",7287
"DE71A","Main-Taunus-Kreis County","[40-45)","male",7847
"DE71A","Main-Taunus-Kreis County","[45-50)","male",7789
"DE71A","Main-Taunus-Kreis County","[50-55)","male",9780
"DE71A","Main-Taunus-Kreis County","[55-60)","male",9974
"DE71A","Main-Taunus-Kreis County","[60-65)","male",7741
"DE71A","Main-Taunus-Kreis County","[65-75)","male",10828
"DE71A","Main-Taunus-Kreis County","[75+)","male",11636
"DEB35","City of Mainz","[00-03)","female",3044
"DEB35","City of Mainz","[03-06)","female",2828
"DEB35","City of Mainz","[06-10)","female",3445
"DEB35","City of Mainz","[10-15)","female",4014
"DEB35","City of Mainz","[15-18)","female",2309
"DEB35","City of Mainz","[18-20)","female",2046
"DEB35","City of Mainz","[20-25)","female",10271
"DEB35","City of Mainz","[25-30)","female",10778
"DEB35","City of Mainz","[30-35)","female",9634
"DEB35","City of Mainz","[35-40)","female",7914
"DEB35","City of Mainz","[40-45)","female",6716
"DEB35","City of Mainz","[45-50)","female",6030
"DEB35","City of Mainz","[50-55)","female",6932
"DEB35","City of Mainz","[55-60)","female",7069
"DEB35","City of Mainz","[60-65)","female",6353
"DEB35","City of Mainz","[65-75)","female",10182
"DEB35","City of Mainz","[75+)","female",11977
"DEB35","City of Mainz","[00-03)","male",3035
"DEB35","City of Mainz","[03-06)","male",2974
"DEB35","City of Mainz","[06-10)","male",3657
"DEB35","City of Mainz","[10-15)","male",4578
"DEB35","City of Mainz","[15-18)","male",2659
"DEB35","City of Mainz","[18-20)","male",2021
"DEB35","City of Mainz","[20-25)","male",8504
"DEB35","City of Mainz","[25-30)","male",10523
"DEB35","City of Mainz","[30-35)","male",10050
"DEB35","City of Mainz","[35-40)","male",8436
"DEB35","City of Mainz","[40-45)","male",6759
"DEB35","City of Mainz","[45-50)","male",6000
"DEB35","City of Mainz","[50-55)","male",7120
"DEB35","City of Mainz","[55-60)","male",6956
"DEB35","City of Mainz","[60-65)","male",5791
"DEB35","City of Mainz","[65-75)","male",8583
"DEB35","City of Mainz","[75+)","male",8368
"DEB3J","Mainz-Bingen County","[00-03)","female",2878
"DEB3J","Mainz-Bingen County","[03-06)","female",3039
"DEB3J","Mainz-Bingen County","[06-10)","female",4055
"DEB3J","Mainz-Bingen County","[10-15)","female",4958
"DEB3J","Mainz-Bingen County","[15-18)","female",2933
"DEB3J","Mainz-Bingen County","[18-20)","female",2010
"DEB3J","Mainz-Bingen County","[20-25)","female",4669
"DEB3J","Mainz-Bingen County","[25-30)","female",4741
"DEB3J","Mainz-Bingen County","[30-35)","female",5981
"DEB3J","Mainz-Bingen County","[35-40)","female",6573
"DEB3J","Mainz-Bingen County","[40-45)","female",6843
"DEB3J","Mainz-Bingen County","[45-50)","female",6751
"DEB3J","Mainz-Bingen County","[50-55)","female",8875
"DEB3J","Mainz-Bingen County","[55-60)","female",9612
"DEB3J","Mainz-Bingen County","[60-65)","female",8473
"DEB3J","Mainz-Bingen County","[65-75)","female",12582
"DEB3J","Mainz-Bingen County","[75+)","female",12610
"DEB3J","Mainz-Bingen County","[00-03)","male",3086
"DEB3J","Mainz-Bingen County","[03-06)","male",3307
"DEB3J","Mainz-Bingen County","[06-10)","male",4334
"DEB3J","Mainz-Bingen County","[10-15)","male",5270
"DEB3J","Mainz-Bingen County","[15-18)","male",3208
"DEB3J","Mainz-Bingen County","[18-20)","male",2163
"DEB3J","Mainz-Bingen County","[20-25)","male",5376
"DEB3J","Mainz-Bingen County","[25-30)","male",5291
"DEB3J","Mainz-Bingen County","[30-35)","male",5926
"DEB3J","Mainz-Bingen County","[35-40)","male",6320
"DEB3J","Mainz-Bingen County","[40-45)","male",6683
"DEB3J","Mainz-Bingen County","[45-50)","male",6475
"DEB3J","Mainz-Bingen County","[50-55)","male",8651
"DEB3J","Mainz-Bingen County","[55-60)","male",9488
"DEB3J","Mainz-Bingen County","[60-65)","male",8038
"DEB3J","Mainz-Bingen County","[65-75)","male",11795
"DEB3J","Mainz-Bingen County","[75+)","male",9426
"DE126","City of Mannheim","[00-03)","female",4447
"DE126","City of Mannheim","[03-06)","female",4357
"DE126","City of Mannheim","[06-10)","female",5037
"DE126","City of Mannheim","[10-15)","female",6107
"DE126","City of Mannheim","[15-18)","female",3673
"DE126","City of Mannheim","[18-20)","female",3111
"DE126","City of Mannheim","[20-25)","female",11823
"DE126","City of Mannheim","[25-30)","female",12707
"DE126","City of Mannheim","[30-35)","female",12225
"DE126","City of Mannheim","[35-40)","female",10368
"DE126","City of Mannheim","[40-45)","female",9717
"DE126","City of Mannheim","[45-50)","female",9116
"DE126","City of Mannheim","[50-55)","female",10535
"DE126","City of Mannheim","[55-60)","female",10847
"DE126","City of Mannheim","[60-65)","female",9487
"DE126","City of Mannheim","[65-75)","female",15195
"DE126","City of Mannheim","[75+)","female",17518
"DE126","City of Mannheim","[00-03)","male",4623
"DE126","City of Mannheim","[03-06)","male",4579
"DE126","City of Mannheim","[06-10)","male",5564
"DE126","City of Mannheim","[10-15)","male",6511
"DE126","City of Mannheim","[15-18)","male",3950
"DE126","City of Mannheim","[18-20)","male",3317
"DE126","City of Mannheim","[20-25)","male",11893
"DE126","City of Mannheim","[25-30)","male",13722
"DE126","City of Mannheim","[30-35)","male",13941
"DE126","City of Mannheim","[35-40)","male",11768
"DE126","City of Mannheim","[40-45)","male",10044
"DE126","City of Mannheim","[45-50)","male",9370
"DE126","City of Mannheim","[50-55)","male",11125
"DE126","City of Mannheim","[55-60)","male",11457
"DE126","City of Mannheim","[60-65)","male",9142
"DE126","City of Mannheim","[65-75)","male",12758
"DE126","City of Mannheim","[75+)","male",11797
"DEE0A","Mansfeld-Südharz County","[00-03)","female",1238
"DEE0A","Mansfeld-Südharz County","[03-06)","female",1464
"DEE0A","Mansfeld-Südharz County","[06-10)","female",2083
"DEE0A","Mansfeld-Südharz County","[10-15)","female",2615
"DEE0A","Mansfeld-Südharz County","[15-18)","female",1511
"DEE0A","Mansfeld-Südharz County","[18-20)","female",949
"DEE0A","Mansfeld-Südharz County","[20-25)","female",1909
"DEE0A","Mansfeld-Südharz County","[25-30)","female",1668
"DEE0A","Mansfeld-Südharz County","[30-35)","female",3129
"DEE0A","Mansfeld-Südharz County","[35-40)","female",3552
"DEE0A","Mansfeld-Südharz County","[40-45)","female",3588
"DEE0A","Mansfeld-Südharz County","[45-50)","female",3333
"DEE0A","Mansfeld-Südharz County","[50-55)","female",4741
"DEE0A","Mansfeld-Südharz County","[55-60)","female",6194
"DEE0A","Mansfeld-Südharz County","[60-65)","female",6084
"DEE0A","Mansfeld-Südharz County","[65-75)","female",10890
"DEE0A","Mansfeld-Südharz County","[75+)","female",12398
"DEE0A","Mansfeld-Südharz County","[00-03)","male",1381
"DEE0A","Mansfeld-Südharz County","[03-06)","male",1503
"DEE0A","Mansfeld-Südharz County","[06-10)","male",2174
"DEE0A","Mansfeld-Südharz County","[10-15)","male",2794
"DEE0A","Mansfeld-Südharz County","[15-18)","male",1573
"DEE0A","Mansfeld-Südharz County","[18-20)","male",1047
"DEE0A","Mansfeld-Südharz County","[20-25)","male",2418
"DEE0A","Mansfeld-Südharz County","[25-30)","male",1964
"DEE0A","Mansfeld-Südharz County","[30-35)","male",3318
"DEE0A","Mansfeld-Südharz County","[35-40)","male",3985
"DEE0A","Mansfeld-Südharz County","[40-45)","male",4075
"DEE0A","Mansfeld-Südharz County","[45-50)","male",3756
"DEE0A","Mansfeld-Südharz County","[50-55)","male",5021
"DEE0A","Mansfeld-Südharz County","[55-60)","male",6080
"DEE0A","Mansfeld-Südharz County","[60-65)","male",6159
"DEE0A","Mansfeld-Südharz County","[65-75)","male",9707
"DEE0A","Mansfeld-Südharz County","[75+)","male",8016
"DE724","Marburg-Biedenkopf County","[00-03)","female",3038
"DE724","Marburg-Biedenkopf County","[03-06)","female",3312
"DE724","Marburg-Biedenkopf County","[06-10)","female",4208
"DE724","Marburg-Biedenkopf County","[10-15)","female",5332
"DE724","Marburg-Biedenkopf County","[15-18)","female",3342
"DE724","Marburg-Biedenkopf County","[18-20)","female",2858
"DE724","Marburg-Biedenkopf County","[20-25)","female",10347
"DE724","Marburg-Biedenkopf County","[25-30)","female",8623
"DE724","Marburg-Biedenkopf County","[30-35)","female",7929
"DE724","Marburg-Biedenkopf County","[35-40)","female",7217
"DE724","Marburg-Biedenkopf County","[40-45)","female",7025
"DE724","Marburg-Biedenkopf County","[45-50)","female",6985
"DE724","Marburg-Biedenkopf County","[50-55)","female",8722
"DE724","Marburg-Biedenkopf County","[55-60)","female",9695
"DE724","Marburg-Biedenkopf County","[60-65)","female",8744
"DE724","Marburg-Biedenkopf County","[65-75)","female",13479
"DE724","Marburg-Biedenkopf County","[75+)","female",14297
"DE724","Marburg-Biedenkopf County","[00-03)","male",3334
"DE724","Marburg-Biedenkopf County","[03-06)","male",3348
"DE724","Marburg-Biedenkopf County","[06-10)","male",4469
"DE724","Marburg-Biedenkopf County","[10-15)","male",5612
"DE724","Marburg-Biedenkopf County","[15-18)","male",3476
"DE724","Marburg-Biedenkopf County","[18-20)","male",2768
"DE724","Marburg-Biedenkopf County","[20-25)","male",9280
"DE724","Marburg-Biedenkopf County","[25-30)","male",9177
"DE724","Marburg-Biedenkopf County","[30-35)","male",8746
"DE724","Marburg-Biedenkopf County","[35-40)","male",7525
"DE724","Marburg-Biedenkopf County","[40-45)","male",7206
"DE724","Marburg-Biedenkopf County","[45-50)","male",6781
"DE724","Marburg-Biedenkopf County","[50-55)","male",8651
"DE724","Marburg-Biedenkopf County","[55-60)","male",9667
"DE724","Marburg-Biedenkopf County","[60-65)","male",8606
"DE724","Marburg-Biedenkopf County","[65-75)","male",12343
"DE724","Marburg-Biedenkopf County","[75+)","male",9955
"DEB17","Mayen-Koblenz County","[00-03)","female",2895
"DEB17","Mayen-Koblenz County","[03-06)","female",3153
"DEB17","Mayen-Koblenz County","[06-10)","female",3828
"DEB17","Mayen-Koblenz County","[10-15)","female",4723
"DEB17","Mayen-Koblenz County","[15-18)","female",2813
"DEB17","Mayen-Koblenz County","[18-20)","female",1978
"DEB17","Mayen-Koblenz County","[20-25)","female",5152
"DEB17","Mayen-Koblenz County","[25-30)","female",5571
"DEB17","Mayen-Koblenz County","[30-35)","female",6367
"DEB17","Mayen-Koblenz County","[35-40)","female",6477
"DEB17","Mayen-Koblenz County","[40-45)","female",6504
"DEB17","Mayen-Koblenz County","[45-50)","female",6205
"DEB17","Mayen-Koblenz County","[50-55)","female",8260
"DEB17","Mayen-Koblenz County","[55-60)","female",9467
"DEB17","Mayen-Koblenz County","[60-65)","female",8479
"DEB17","Mayen-Koblenz County","[65-75)","female",13442
"DEB17","Mayen-Koblenz County","[75+)","female",13608
"DEB17","Mayen-Koblenz County","[00-03)","male",3084
"DEB17","Mayen-Koblenz County","[03-06)","male",3262
"DEB17","Mayen-Koblenz County","[06-10)","male",4075
"DEB17","Mayen-Koblenz County","[10-15)","male",4825
"DEB17","Mayen-Koblenz County","[15-18)","male",3011
"DEB17","Mayen-Koblenz County","[18-20)","male",2108
"DEB17","Mayen-Koblenz County","[20-25)","male",5711
"DEB17","Mayen-Koblenz County","[25-30)","male",6243
"DEB17","Mayen-Koblenz County","[30-35)","male",6993
"DEB17","Mayen-Koblenz County","[35-40)","male",6596
"DEB17","Mayen-Koblenz County","[40-45)","male",6449
"DEB17","Mayen-Koblenz County","[45-50)","male",6060
"DEB17","Mayen-Koblenz County","[50-55)","male",8246
"DEB17","Mayen-Koblenz County","[55-60)","male",9414
"DEB17","Mayen-Koblenz County","[60-65)","male",8317
"DEB17","Mayen-Koblenz County","[65-75)","male",12372
"DEB17","Mayen-Koblenz County","[75+)","male",9758
"DE80J","Mecklenburgische Seenplatte County","[00-03)","female",2787
"DE80J","Mecklenburgische Seenplatte County","[03-06)","female",3094
"DE80J","Mecklenburgische Seenplatte County","[06-10)","female",4285
"DE80J","Mecklenburgische Seenplatte County","[10-15)","female",5763
"DE80J","Mecklenburgische Seenplatte County","[15-18)","female",3147
"DE80J","Mecklenburgische Seenplatte County","[18-20)","female",1942
"DE80J","Mecklenburgische Seenplatte County","[20-25)","female",4218
"DE80J","Mecklenburgische Seenplatte County","[25-30)","female",3665
"DE80J","Mecklenburgische Seenplatte County","[30-35)","female",6752
"DE80J","Mecklenburgische Seenplatte County","[35-40)","female",7690
"DE80J","Mecklenburgische Seenplatte County","[40-45)","female",7631
"DE80J","Mecklenburgische Seenplatte County","[45-50)","female",6399
"DE80J","Mecklenburgische Seenplatte County","[50-55)","female",8687
"DE80J","Mecklenburgische Seenplatte County","[55-60)","female",12089
"DE80J","Mecklenburgische Seenplatte County","[60-65)","female",12456
"DE80J","Mecklenburgische Seenplatte County","[65-75)","female",20047
"DE80J","Mecklenburgische Seenplatte County","[75+)","female",20398
"DE80J","Mecklenburgische Seenplatte County","[00-03)","male",2974
"DE80J","Mecklenburgische Seenplatte County","[03-06)","male",3242
"DE80J","Mecklenburgische Seenplatte County","[06-10)","male",4661
"DE80J","Mecklenburgische Seenplatte County","[10-15)","male",5890
"DE80J","Mecklenburgische Seenplatte County","[15-18)","male",3329
"DE80J","Mecklenburgische Seenplatte County","[18-20)","male",2210
"DE80J","Mecklenburgische Seenplatte County","[20-25)","male",5093
"DE80J","Mecklenburgische Seenplatte County","[25-30)","male",4030
"DE80J","Mecklenburgische Seenplatte County","[30-35)","male",7391
"DE80J","Mecklenburgische Seenplatte County","[35-40)","male",8139
"DE80J","Mecklenburgische Seenplatte County","[40-45)","male",8278
"DE80J","Mecklenburgische Seenplatte County","[45-50)","male",7044
"DE80J","Mecklenburgische Seenplatte County","[50-55)","male",8954
"DE80J","Mecklenburgische Seenplatte County","[55-60)","male",12095
"DE80J","Mecklenburgische Seenplatte County","[60-65)","male",12189
"DE80J","Mecklenburgische Seenplatte County","[65-75)","male",18113
"DE80J","Mecklenburgische Seenplatte County","[75+)","male",12843
"DED2E","Meißen County","[00-03)","female",2678
"DED2E","Meißen County","[03-06)","female",3277
"DED2E","Meißen County","[06-10)","female",4507
"DED2E","Meißen County","[10-15)","female",5485
"DED2E","Meißen County","[15-18)","female",3257
"DED2E","Meißen County","[18-20)","female",1914
"DED2E","Meißen County","[20-25)","female",3527
"DED2E","Meißen County","[25-30)","female",2890
"DED2E","Meißen County","[30-35)","female",5899
"DED2E","Meißen County","[35-40)","female",7164
"DED2E","Meißen County","[40-45)","female",7428
"DED2E","Meißen County","[45-50)","female",6326
"DED2E","Meißen County","[50-55)","female",8413
"DED2E","Meißen County","[55-60)","female",10435
"DED2E","Meißen County","[60-65)","female",10000
"DED2E","Meißen County","[65-75)","female",16862
"DED2E","Meißen County","[75+)","female",21722
"DED2E","Meißen County","[00-03)","male",2730
"DED2E","Meißen County","[03-06)","male",3236
"DED2E","Meißen County","[06-10)","male",4706
"DED2E","Meißen County","[10-15)","male",6004
"DED2E","Meißen County","[15-18)","male",3256
"DED2E","Meißen County","[18-20)","male",2082
"DED2E","Meißen County","[20-25)","male",4290
"DED2E","Meißen County","[25-30)","male",3178
"DED2E","Meißen County","[30-35)","male",6173
"DED2E","Meißen County","[35-40)","male",7735
"DED2E","Meißen County","[40-45)","male",8222
"DED2E","Meißen County","[45-50)","male",7152
"DED2E","Meißen County","[50-55)","male",9119
"DED2E","Meißen County","[55-60)","male",10661
"DED2E","Meißen County","[60-65)","male",9647
"DED2E","Meißen County","[65-75)","male",15219
"DED2E","Meißen County","[75+)","male",14150
"DE274","City of Memmingen","[00-03)","female",680
"DE274","City of Memmingen","[03-06)","female",669
"DE274","City of Memmingen","[06-10)","female",833
"DE274","City of Memmingen","[10-15)","female",935
"DE274","City of Memmingen","[15-18)","female",626
"DE274","City of Memmingen","[18-20)","female",423
"DE274","City of Memmingen","[20-25)","female",1171
"DE274","City of Memmingen","[25-30)","female",1344
"DE274","City of Memmingen","[30-35)","female",1469
"DE274","City of Memmingen","[35-40)","female",1353
"DE274","City of Memmingen","[40-45)","female",1362
"DE274","City of Memmingen","[45-50)","female",1301
"DE274","City of Memmingen","[50-55)","female",1565
"DE274","City of Memmingen","[55-60)","female",1708
"DE274","City of Memmingen","[60-65)","female",1552
"DE274","City of Memmingen","[65-75)","female",2529
"DE274","City of Memmingen","[75+)","female",3006
"DE274","City of Memmingen","[00-03)","male",732
"DE274","City of Memmingen","[03-06)","male",684
"DE274","City of Memmingen","[06-10)","male",811
"DE274","City of Memmingen","[10-15)","male",989
"DE274","City of Memmingen","[15-18)","male",619
"DE274","City of Memmingen","[18-20)","male",458
"DE274","City of Memmingen","[20-25)","male",1351
"DE274","City of Memmingen","[25-30)","male",1449
"DE274","City of Memmingen","[30-35)","male",1628
"DE274","City of Memmingen","[35-40)","male",1405
"DE274","City of Memmingen","[40-45)","male",1486
"DE274","City of Memmingen","[45-50)","male",1375
"DE274","City of Memmingen","[50-55)","male",1715
"DE274","City of Memmingen","[55-60)","male",1746
"DE274","City of Memmingen","[60-65)","male",1528
"DE274","City of Memmingen","[65-75)","male",2147
"DE274","City of Memmingen","[75+)","male",2072
"DEC02","Merzig-Wadern County","[00-03)","female",1179
"DEC02","Merzig-Wadern County","[03-06)","female",1261
"DEC02","Merzig-Wadern County","[06-10)","female",1594
"DEC02","Merzig-Wadern County","[10-15)","female",2163
"DEC02","Merzig-Wadern County","[15-18)","female",1324
"DEC02","Merzig-Wadern County","[18-20)","female",933
"DEC02","Merzig-Wadern County","[20-25)","female",2254
"DEC02","Merzig-Wadern County","[25-30)","female",2552
"DEC02","Merzig-Wadern County","[30-35)","female",3012
"DEC02","Merzig-Wadern County","[35-40)","female",3085
"DEC02","Merzig-Wadern County","[40-45)","female",3041
"DEC02","Merzig-Wadern County","[45-50)","female",3059
"DEC02","Merzig-Wadern County","[50-55)","female",3985
"DEC02","Merzig-Wadern County","[55-60)","female",4759
"DEC02","Merzig-Wadern County","[60-65)","female",4469
"DEC02","Merzig-Wadern County","[65-75)","female",6780
"DEC02","Merzig-Wadern County","[75+)","female",6887
"DEC02","Merzig-Wadern County","[00-03)","male",1258
"DEC02","Merzig-Wadern County","[03-06)","male",1348
"DEC02","Merzig-Wadern County","[06-10)","male",1729
"DEC02","Merzig-Wadern County","[10-15)","male",2334
"DEC02","Merzig-Wadern County","[15-18)","male",1514
"DEC02","Merzig-Wadern County","[18-20)","male",989
"DEC02","Merzig-Wadern County","[20-25)","male",2578
"DEC02","Merzig-Wadern County","[25-30)","male",2823
"DEC02","Merzig-Wadern County","[30-35)","male",3151
"DEC02","Merzig-Wadern County","[35-40)","male",3051
"DEC02","Merzig-Wadern County","[40-45)","male",3041
"DEC02","Merzig-Wadern County","[45-50)","male",3095
"DEC02","Merzig-Wadern County","[50-55)","male",3970
"DEC02","Merzig-Wadern County","[55-60)","male",4675
"DEC02","Merzig-Wadern County","[60-65)","male",4491
"DEC02","Merzig-Wadern County","[65-75)","male",6522
"DEC02","Merzig-Wadern County","[75+)","male",4520
"DEA1C","Mettmann County","[00-03)","female",6497
"DEA1C","Mettmann County","[03-06)","female",7054
"DEA1C","Mettmann County","[06-10)","female",9011
"DEA1C","Mettmann County","[10-15)","female",10977
"DEA1C","Mettmann County","[15-18)","female",6691
"DEA1C","Mettmann County","[18-20)","female",4296
"DEA1C","Mettmann County","[20-25)","female",10660
"DEA1C","Mettmann County","[25-30)","female",11406
"DEA1C","Mettmann County","[30-35)","female",13991
"DEA1C","Mettmann County","[35-40)","female",14705
"DEA1C","Mettmann County","[40-45)","female",14521
"DEA1C","Mettmann County","[45-50)","female",14608
"DEA1C","Mettmann County","[50-55)","female",19376
"DEA1C","Mettmann County","[55-60)","female",21606
"DEA1C","Mettmann County","[60-65)","female",18677
"DEA1C","Mettmann County","[65-75)","female",29133
"DEA1C","Mettmann County","[75+)","female",37237
"DEA1C","Mettmann County","[00-03)","male",6991
"DEA1C","Mettmann County","[03-06)","male",7452
"DEA1C","Mettmann County","[06-10)","male",9365
"DEA1C","Mettmann County","[10-15)","male",11492
"DEA1C","Mettmann County","[15-18)","male",6892
"DEA1C","Mettmann County","[18-20)","male",4715
"DEA1C","Mettmann County","[20-25)","male",11938
"DEA1C","Mettmann County","[25-30)","male",12156
"DEA1C","Mettmann County","[30-35)","male",13553
"DEA1C","Mettmann County","[35-40)","male",13869
"DEA1C","Mettmann County","[40-45)","male",13807
"DEA1C","Mettmann County","[45-50)","male",13705
"DEA1C","Mettmann County","[50-55)","male",18841
"DEA1C","Mettmann County","[55-60)","male",21049
"DEA1C","Mettmann County","[60-65)","male",17599
"DEA1C","Mettmann County","[65-75)","male",24832
"DEA1C","Mettmann County","[75+)","male",25709
"DE21F","Miesbach County","[00-03)","female",1365
"DE21F","Miesbach County","[03-06)","female",1396
"DE21F","Miesbach County","[06-10)","female",1751
"DE21F","Miesbach County","[10-15)","female",2251
"DE21F","Miesbach County","[15-18)","female",1318
"DE21F","Miesbach County","[18-20)","female",913
"DE21F","Miesbach County","[20-25)","female",2220
"DE21F","Miesbach County","[25-30)","female",2541
"DE21F","Miesbach County","[30-35)","female",2916
"DE21F","Miesbach County","[35-40)","female",3014
"DE21F","Miesbach County","[40-45)","female",3164
"DE21F","Miesbach County","[45-50)","female",3208
"DE21F","Miesbach County","[50-55)","female",4170
"DE21F","Miesbach County","[55-60)","female",4494
"DE21F","Miesbach County","[60-65)","female",3602
"DE21F","Miesbach County","[65-75)","female",5542
"DE21F","Miesbach County","[75+)","female",7221
"DE21F","Miesbach County","[00-03)","male",1443
"DE21F","Miesbach County","[03-06)","male",1491
"DE21F","Miesbach County","[06-10)","male",1895
"DE21F","Miesbach County","[10-15)","male",2349
"DE21F","Miesbach County","[15-18)","male",1427
"DE21F","Miesbach County","[18-20)","male",940
"DE21F","Miesbach County","[20-25)","male",2650
"DE21F","Miesbach County","[25-30)","male",2751
"DE21F","Miesbach County","[30-35)","male",2973
"DE21F","Miesbach County","[35-40)","male",2948
"DE21F","Miesbach County","[40-45)","male",2977
"DE21F","Miesbach County","[45-50)","male",3013
"DE21F","Miesbach County","[50-55)","male",4157
"DE21F","Miesbach County","[55-60)","male",4241
"DE21F","Miesbach County","[60-65)","male",3564
"DE21F","Miesbach County","[65-75)","male",4803
"DE21F","Miesbach County","[75+)","male",5270
"DE269","Miltenberg County","[00-03)","female",1836
"DE269","Miltenberg County","[03-06)","female",1777
"DE269","Miltenberg County","[06-10)","female",2302
"DE269","Miltenberg County","[10-15)","female",2777
"DE269","Miltenberg County","[15-18)","female",1731
"DE269","Miltenberg County","[18-20)","female",1190
"DE269","Miltenberg County","[20-25)","female",3016
"DE269","Miltenberg County","[25-30)","female",3247
"DE269","Miltenberg County","[30-35)","female",3665
"DE269","Miltenberg County","[35-40)","female",3727
"DE269","Miltenberg County","[40-45)","female",3931
"DE269","Miltenberg County","[45-50)","female",4022
"DE269","Miltenberg County","[50-55)","female",5274
"DE269","Miltenberg County","[55-60)","female",5579
"DE269","Miltenberg County","[60-65)","female",5042
"DE269","Miltenberg County","[65-75)","female",7652
"DE269","Miltenberg County","[75+)","female",7963
"DE269","Miltenberg County","[00-03)","male",1791
"DE269","Miltenberg County","[03-06)","male",1878
"DE269","Miltenberg County","[06-10)","male",2421
"DE269","Miltenberg County","[10-15)","male",2935
"DE269","Miltenberg County","[15-18)","male",1862
"DE269","Miltenberg County","[18-20)","male",1285
"DE269","Miltenberg County","[20-25)","male",3584
"DE269","Miltenberg County","[25-30)","male",3661
"DE269","Miltenberg County","[30-35)","male",3907
"DE269","Miltenberg County","[35-40)","male",3780
"DE269","Miltenberg County","[40-45)","male",3830
"DE269","Miltenberg County","[45-50)","male",3881
"DE269","Miltenberg County","[50-55)","male",5217
"DE269","Miltenberg County","[55-60)","male",5889
"DE269","Miltenberg County","[60-65)","male",4910
"DE269","Miltenberg County","[65-75)","male",7318
"DE269","Miltenberg County","[75+)","male",5902
"DEA46","Minden-Lübbecke County","[00-03)","female",4355
"DEA46","Minden-Lübbecke County","[03-06)","female",4423
"DEA46","Minden-Lübbecke County","[06-10)","female",5881
"DEA46","Minden-Lübbecke County","[10-15)","female",7322
"DEA46","Minden-Lübbecke County","[15-18)","female",4547
"DEA46","Minden-Lübbecke County","[18-20)","female",3027
