"nuts1","NUTS3_ID","nuts3","sex","age_cat","pop"
"Lower Saxony","DE94C","Leer County","male","[50-60)",14228
"Lower Saxony","DE94C","Leer County","male","[60-75)",15884
"Lower Saxony","DE94C","Leer County","male","[75+)",7578
"Lower Saxony","DE94D","Oldenburg County","female","[00-10)",6057
"Lower Saxony","DE94D","Oldenburg County","female","[10-20)",6129
"Lower Saxony","DE94D","Oldenburg County","female","[20-30)",6293
"Lower Saxony","DE94D","Oldenburg County","female","[30-40)",7457
"Lower Saxony","DE94D","Oldenburg County","female","[40-50)",7981
"Lower Saxony","DE94D","Oldenburg County","female","[50-60)",11731
"Lower Saxony","DE94D","Oldenburg County","female","[60-75)",12535
"Lower Saxony","DE94D","Oldenburg County","female","[75+)",8366
"Lower Saxony","DE94D","Oldenburg County","male","[00-10)",6471
"Lower Saxony","DE94D","Oldenburg County","male","[10-20)",6735
"Lower Saxony","DE94D","Oldenburg County","male","[20-30)",7243
"Lower Saxony","DE94D","Oldenburg County","male","[30-40)",7466
"Lower Saxony","DE94D","Oldenburg County","male","[40-50)",7638
"Lower Saxony","DE94D","Oldenburg County","male","[50-60)",11795
"Lower Saxony","DE94D","Oldenburg County","male","[60-75)",12055
"Lower Saxony","DE94D","Oldenburg County","male","[75+)",6139
"Lower Saxony","DE94E","Osnabrück County","female","[00-10)",17651
"Lower Saxony","DE94E","Osnabrück County","female","[10-20)",17552
"Lower Saxony","DE94E","Osnabrück County","female","[20-30)",17724
"Lower Saxony","DE94E","Osnabrück County","female","[30-40)",21174
"Lower Saxony","DE94E","Osnabrück County","female","[40-50)",21547
"Lower Saxony","DE94E","Osnabrück County","female","[50-60)",29610
"Lower Saxony","DE94E","Osnabrück County","female","[60-75)",33695
"Lower Saxony","DE94E","Osnabrück County","female","[75+)",23010
"Lower Saxony","DE94E","Osnabrück County","male","[00-10)",18940
"Lower Saxony","DE94E","Osnabrück County","male","[10-20)",18600
"Lower Saxony","DE94E","Osnabrück County","male","[20-30)",20918
"Lower Saxony","DE94E","Osnabrück County","male","[30-40)",22142
"Lower Saxony","DE94E","Osnabrück County","male","[40-50)",21281
"Lower Saxony","DE94E","Osnabrück County","male","[50-60)",29464
"Lower Saxony","DE94E","Osnabrück County","male","[60-75)",32572
"Lower Saxony","DE94E","Osnabrück County","male","[75+)",15670
"Lower Saxony","DE94F","Vechta County","female","[00-10)",7903
"Lower Saxony","DE94F","Vechta County","female","[10-20)",7713
"Lower Saxony","DE94F","Vechta County","female","[20-30)",9108
"Lower Saxony","DE94F","Vechta County","female","[30-40)",9117
"Lower Saxony","DE94F","Vechta County","female","[40-50)",8794
"Lower Saxony","DE94F","Vechta County","female","[50-60)",11020
"Lower Saxony","DE94F","Vechta County","female","[60-75)",11384
"Lower Saxony","DE94F","Vechta County","female","[75+)",6756
"Lower Saxony","DE94F","Vechta County","male","[00-10)",8247
"Lower Saxony","DE94F","Vechta County","male","[10-20)",8220
"Lower Saxony","DE94F","Vechta County","male","[20-30)",10148
"Lower Saxony","DE94F","Vechta County","male","[30-40)",9914
"Lower Saxony","DE94F","Vechta County","male","[40-50)",8921
"Lower Saxony","DE94F","Vechta County","male","[50-60)",11378
"Lower Saxony","DE94F","Vechta County","male","[60-75)",11508
"Lower Saxony","DE94F","Vechta County","male","[75+)",4674
"Lower Saxony","DE94G","Wesermarsch County","female","[00-10)",3759
"Lower Saxony","DE94G","Wesermarsch County","female","[10-20)",3959
"Lower Saxony","DE94G","Wesermarsch County","female","[20-30)",4318
"Lower Saxony","DE94G","Wesermarsch County","female","[30-40)",4792
"Lower Saxony","DE94G","Wesermarsch County","female","[40-50)",4791
"Lower Saxony","DE94G","Wesermarsch County","female","[50-60)",7643
"Lower Saxony","DE94G","Wesermarsch County","female","[60-75)",8850
"Lower Saxony","DE94G","Wesermarsch County","female","[75+)",6092
"Lower Saxony","DE94G","Wesermarsch County","male","[00-10)",4071
"Lower Saxony","DE94G","Wesermarsch County","male","[10-20)",4252
"Lower Saxony","DE94G","Wesermarsch County","male","[20-30)",4960
"Lower Saxony","DE94G","Wesermarsch County","male","[30-40)",4992
"Lower Saxony","DE94G","Wesermarsch County","male","[40-50)",4881
"Lower Saxony","DE94G","Wesermarsch County","male","[50-60)",7686
"Lower Saxony","DE94G","Wesermarsch County","male","[60-75)",8786
"Lower Saxony","DE94G","Wesermarsch County","male","[75+)",4598
"Lower Saxony","DE94H","Wittmund County","female","[00-10)",2381
"Lower Saxony","DE94H","Wittmund County","female","[10-20)",2635
"Lower Saxony","DE94H","Wittmund County","female","[20-30)",2732
"Lower Saxony","DE94H","Wittmund County","female","[30-40)",2977
"Lower Saxony","DE94H","Wittmund County","female","[40-50)",3245
"Lower Saxony","DE94H","Wittmund County","female","[50-60)",4912
"Lower Saxony","DE94H","Wittmund County","female","[60-75)",6516
"Lower Saxony","DE94H","Wittmund County","female","[75+)",3919
"Lower Saxony","DE94H","Wittmund County","male","[00-10)",2564
"Lower Saxony","DE94H","Wittmund County","male","[10-20)",2733
"Lower Saxony","DE94H","Wittmund County","male","[20-30)",3026
"Lower Saxony","DE94H","Wittmund County","male","[30-40)",3030
"Lower Saxony","DE94H","Wittmund County","male","[40-50)",3109
"Lower Saxony","DE94H","Wittmund County","male","[50-60)",4721
"Lower Saxony","DE94H","Wittmund County","male","[60-75)",6034
"Lower Saxony","DE94H","Wittmund County","male","[75+)",2921
"Mecklenburg Vorpommern","DE803","City of Rostock","female","[00-10)",8398
"Mecklenburg Vorpommern","DE803","City of Rostock","female","[10-20)",8153
"Mecklenburg Vorpommern","DE803","City of Rostock","female","[20-30)",13552
"Mecklenburg Vorpommern","DE803","City of Rostock","female","[30-40)",14763
"Mecklenburg Vorpommern","DE803","City of Rostock","female","[40-50)",10556
"Mecklenburg Vorpommern","DE803","City of Rostock","female","[50-60)",13186
"Mecklenburg Vorpommern","DE803","City of Rostock","female","[60-75)",20251
"Mecklenburg Vorpommern","DE803","City of Rostock","female","[75+)",16982
"Mecklenburg Vorpommern","DE803","City of Rostock","male","[00-10)",8809
"Mecklenburg Vorpommern","DE803","City of Rostock","male","[10-20)",8250
"Mecklenburg Vorpommern","DE803","City of Rostock","male","[20-30)",14204
"Mecklenburg Vorpommern","DE803","City of Rostock","male","[30-40)",17680
"Mecklenburg Vorpommern","DE803","City of Rostock","male","[40-50)",12103
"Mecklenburg Vorpommern","DE803","City of Rostock","male","[50-60)",13644
"Mecklenburg Vorpommern","DE803","City of Rostock","male","[60-75)",17084
"Mecklenburg Vorpommern","DE803","City of Rostock","male","[75+)",10785
"Mecklenburg Vorpommern","DE804","City of Schwerin","female","[00-10)",4233
"Mecklenburg Vorpommern","DE804","City of Schwerin","female","[10-20)",4231
"Mecklenburg Vorpommern","DE804","City of Schwerin","female","[20-30)",4256
"Mecklenburg Vorpommern","DE804","City of Schwerin","female","[30-40)",6327
"Mecklenburg Vorpommern","DE804","City of Schwerin","female","[40-50)",5302
"Mecklenburg Vorpommern","DE804","City of Schwerin","female","[50-60)",6644
"Mecklenburg Vorpommern","DE804","City of Schwerin","female","[60-75)",10539
"Mecklenburg Vorpommern","DE804","City of Schwerin","female","[75+)",8264
"Mecklenburg Vorpommern","DE804","City of Schwerin","male","[00-10)",4382
"Mecklenburg Vorpommern","DE804","City of Schwerin","male","[10-20)",4289
"Mecklenburg Vorpommern","DE804","City of Schwerin","male","[20-30)",4688
"Mecklenburg Vorpommern","DE804","City of Schwerin","male","[30-40)",6660
"Mecklenburg Vorpommern","DE804","City of Schwerin","male","[40-50)",5682
"Mecklenburg Vorpommern","DE804","City of Schwerin","male","[50-60)",6465
"Mecklenburg Vorpommern","DE804","City of Schwerin","male","[60-75)",8819
"Mecklenburg Vorpommern","DE804","City of Schwerin","male","[75+)",4959
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","female","[00-10)",10166
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","female","[10-20)",10852
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","female","[20-30)",7883
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","female","[30-40)",14442
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","female","[40-50)",14030
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","female","[50-60)",20776
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","female","[60-75)",32503
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","female","[75+)",20398
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","male","[00-10)",10877
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","male","[10-20)",11429
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","male","[20-30)",9123
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","male","[30-40)",15530
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","male","[40-50)",15322
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","male","[50-60)",21049
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","male","[60-75)",30302
"Mecklenburg Vorpommern","DE80J","Mecklenburgische Seenplatte County","male","[75+)",12843
"Mecklenburg Vorpommern","DE80K","Rostock County","female","[00-10)",9888
"Mecklenburg Vorpommern","DE80K","Rostock County","female","[10-20)",9615
"Mecklenburg Vorpommern","DE80K","Rostock County","female","[20-30)",5748
"Mecklenburg Vorpommern","DE80K","Rostock County","female","[30-40)",13343
"Mecklenburg Vorpommern","DE80K","Rostock County","female","[40-50)",12466
"Mecklenburg Vorpommern","DE80K","Rostock County","female","[50-60)",18098
"Mecklenburg Vorpommern","DE80K","Rostock County","female","[60-75)",25452
"Mecklenburg Vorpommern","DE80K","Rostock County","female","[75+)",15151
"Mecklenburg Vorpommern","DE80K","Rostock County","male","[00-10)",10284
"Mecklenburg Vorpommern","DE80K","Rostock County","male","[10-20)",10189
"Mecklenburg Vorpommern","DE80K","Rostock County","male","[20-30)",6403
"Mecklenburg Vorpommern","DE80K","Rostock County","male","[30-40)",13638
"Mecklenburg Vorpommern","DE80K","Rostock County","male","[40-50)",13867
"Mecklenburg Vorpommern","DE80K","Rostock County","male","[50-60)",18730
"Mecklenburg Vorpommern","DE80K","Rostock County","male","[60-75)",24570
"Mecklenburg Vorpommern","DE80K","Rostock County","male","[75+)",10354
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","female","[00-10)",8714
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","female","[10-20)",9130
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","female","[20-30)",7182
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","female","[30-40)",13164
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","female","[40-50)",12561
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","female","[50-60)",18674
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","female","[60-75)",27691
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","female","[75+)",18097
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","male","[00-10)",8963
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","male","[10-20)",9576
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","male","[20-30)",8343
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","male","[30-40)",13646
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","male","[40-50)",13596
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","male","[50-60)",18852
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","male","[60-75)",25855
"Mecklenburg Vorpommern","DE80L","Vorpommern-Rügen County","male","[75+)",11856
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","female","[00-10)",6760
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","female","[10-20)",6720
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","female","[20-30)",5187
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","female","[30-40)",9925
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","female","[40-50)",9079
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","female","[50-60)",12806
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","female","[60-75)",17993
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","female","[75+)",11140
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","male","[00-10)",7167
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","male","[10-20)",7263
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","male","[20-30)",6109
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","male","[30-40)",10383
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","male","[40-50)",10197
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","male","[50-60)",13325
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","male","[60-75)",17073
"Mecklenburg Vorpommern","DE80M","Nordwestmecklenburg County","male","[75+)",7322
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","female","[00-10)",9301
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","female","[10-20)",9670
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","female","[20-30)",9979
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","female","[30-40)",14355
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","female","[40-50)",12515
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","female","[50-60)",18116
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","female","[60-75)",28479
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","female","[75+)",17952
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","male","[00-10)",9750
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","male","[10-20)",10245
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","male","[20-30)",9854
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","male","[30-40)",14871
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","male","[40-50)",13604
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","male","[50-60)",18292
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","male","[60-75)",26940
"Mecklenburg Vorpommern","DE80N","Vorpommern-Greifswald County","male","[75+)",11528
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","female","[00-10)",9006
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","female","[10-20)",8837
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","female","[20-30)",6057
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","female","[30-40)",12548
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","female","[40-50)",11774
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","female","[50-60)",18053
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","female","[60-75)",25111
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","female","[75+)",14693
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","male","[00-10)",9491
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","male","[10-20)",9321
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","male","[20-30)",7311
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","male","[30-40)",13525
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","male","[40-50)",13504
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","male","[50-60)",18474
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","male","[60-75)",24584
"Mecklenburg Vorpommern","DE80O","Ludwigslust-Parchim County","male","[75+)",9610
"North Rhine Westphalia","DEA11","City of Düsseldorf","female","[00-10)",28466
"North Rhine Westphalia","DEA11","City of Düsseldorf","female","[10-20)",25258
"North Rhine Westphalia","DEA11","City of Düsseldorf","female","[20-30)",42429
"North Rhine Westphalia","DEA11","City of Düsseldorf","female","[30-40)",50367
"North Rhine Westphalia","DEA11","City of Düsseldorf","female","[40-50)",39737
"North Rhine Westphalia","DEA11","City of Düsseldorf","female","[50-60)",45005
"North Rhine Westphalia","DEA11","City of Düsseldorf","female","[60-75)",49897
"North Rhine Westphalia","DEA11","City of Düsseldorf","female","[75+)",38735
"North Rhine Westphalia","DEA11","City of Düsseldorf","male","[00-10)",29998
"North Rhine Westphalia","DEA11","City of Düsseldorf","male","[10-20)",26668
"North Rhine Westphalia","DEA11","City of Düsseldorf","male","[20-30)",39074
"North Rhine Westphalia","DEA11","City of Düsseldorf","male","[30-40)",49257
"North Rhine Westphalia","DEA11","City of Düsseldorf","male","[40-50)",39479
"North Rhine Westphalia","DEA11","City of Düsseldorf","male","[50-60)",46391
"North Rhine Westphalia","DEA11","City of Düsseldorf","male","[60-75)",43569
"North Rhine Westphalia","DEA11","City of Düsseldorf","male","[75+)",25147
"North Rhine Westphalia","DEA12","City of Duisburg","female","[00-10)",24229
"North Rhine Westphalia","DEA12","City of Duisburg","female","[10-20)",22955
"North Rhine Westphalia","DEA12","City of Duisburg","female","[20-30)",29230
"North Rhine Westphalia","DEA12","City of Duisburg","female","[30-40)",31912
"North Rhine Westphalia","DEA12","City of Duisburg","female","[40-50)",29720
"North Rhine Westphalia","DEA12","City of Duisburg","female","[50-60)",37050
"North Rhine Westphalia","DEA12","City of Duisburg","female","[60-75)",43690
"North Rhine Westphalia","DEA12","City of Duisburg","female","[75+)",31650
"North Rhine Westphalia","DEA12","City of Duisburg","male","[00-10)",25883
"North Rhine Westphalia","DEA12","City of Duisburg","male","[10-20)",24251
"North Rhine Westphalia","DEA12","City of Duisburg","male","[20-30)",32170
"North Rhine Westphalia","DEA12","City of Duisburg","male","[30-40)",33501
"North Rhine Westphalia","DEA12","City of Duisburg","male","[40-50)",30193
"North Rhine Westphalia","DEA12","City of Duisburg","male","[50-60)",38313
"North Rhine Westphalia","DEA12","City of Duisburg","male","[60-75)",39728
"North Rhine Westphalia","DEA12","City of Duisburg","male","[75+)",20677
"North Rhine Westphalia","DEA13","City of Essen","female","[00-10)",27274
"North Rhine Westphalia","DEA13","City of Essen","female","[10-20)",24800
"North Rhine Westphalia","DEA13","City of Essen","female","[20-30)",35816
"North Rhine Westphalia","DEA13","City of Essen","female","[30-40)",39733
"North Rhine Westphalia","DEA13","City of Essen","female","[40-50)",34203
"North Rhine Westphalia","DEA13","City of Essen","female","[50-60)",42803
"North Rhine Westphalia","DEA13","City of Essen","female","[60-75)",53009
"North Rhine Westphalia","DEA13","City of Essen","female","[75+)",39803
"North Rhine Westphalia","DEA13","City of Essen","male","[00-10)",28953
"North Rhine Westphalia","DEA13","City of Essen","male","[10-20)",26127
"North Rhine Westphalia","DEA13","City of Essen","male","[20-30)",36808
"North Rhine Westphalia","DEA13","City of Essen","male","[30-40)",41035
"North Rhine Westphalia","DEA13","City of Essen","male","[40-50)",33882
"North Rhine Westphalia","DEA13","City of Essen","male","[50-60)",42870
"North Rhine Westphalia","DEA13","City of Essen","male","[60-75)",47221
"North Rhine Westphalia","DEA13","City of Essen","male","[75+)",25095
"North Rhine Westphalia","DEA14","City of Krefeld","female","[00-10)",10360
"North Rhine Westphalia","DEA14","City of Krefeld","female","[10-20)",10073
"North Rhine Westphalia","DEA14","City of Krefeld","female","[20-30)",12671
"North Rhine Westphalia","DEA14","City of Krefeld","female","[30-40)",13874
"North Rhine Westphalia","DEA14","City of Krefeld","female","[40-50)",13524
"North Rhine Westphalia","DEA14","City of Krefeld","female","[50-60)",18252
"North Rhine Westphalia","DEA14","City of Krefeld","female","[60-75)",21565
"North Rhine Westphalia","DEA14","City of Krefeld","female","[75+)",15889
"North Rhine Westphalia","DEA14","City of Krefeld","male","[00-10)",11045
"North Rhine Westphalia","DEA14","City of Krefeld","male","[10-20)",11026
"North Rhine Westphalia","DEA14","City of Krefeld","male","[20-30)",13852
"North Rhine Westphalia","DEA14","City of Krefeld","male","[30-40)",14287
"North Rhine Westphalia","DEA14","City of Krefeld","male","[40-50)",13125
"North Rhine Westphalia","DEA14","City of Krefeld","male","[50-60)",18083
"North Rhine Westphalia","DEA14","City of Krefeld","male","[60-75)",19009
"North Rhine Westphalia","DEA14","City of Krefeld","male","[75+)",10415
"North Rhine Westphalia","DEA15","City of Mönchengladbach","female","[00-10)",12282
"North Rhine Westphalia","DEA15","City of Mönchengladbach","female","[10-20)",11692
"North Rhine Westphalia","DEA15","City of Mönchengladbach","female","[20-30)",15181
"North Rhine Westphalia","DEA15","City of Mönchengladbach","female","[30-40)",16420
"North Rhine Westphalia","DEA15","City of Mönchengladbach","female","[40-50)",15268
"North Rhine Westphalia","DEA15","City of Mönchengladbach","female","[50-60)",20396
"North Rhine Westphalia","DEA15","City of Mönchengladbach","female","[60-75)",24485
"North Rhine Westphalia","DEA15","City of Mönchengladbach","female","[75+)",16278
"North Rhine Westphalia","DEA15","City of Mönchengladbach","male","[00-10)",13051
"North Rhine Westphalia","DEA15","City of Mönchengladbach","male","[10-20)",12680
"North Rhine Westphalia","DEA15","City of Mönchengladbach","male","[20-30)",16393
"North Rhine Westphalia","DEA15","City of Mönchengladbach","male","[30-40)",17789
"North Rhine Westphalia","DEA15","City of Mönchengladbach","male","[40-50)",14860
"North Rhine Westphalia","DEA15","City of Mönchengladbach","male","[50-60)",20474
"North Rhine Westphalia","DEA15","City of Mönchengladbach","male","[60-75)",22672
"North Rhine Westphalia","DEA15","City of Mönchengladbach","male","[75+)",11080
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","female","[00-10)",7881
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","female","[10-20)",7269
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","female","[20-30)",8560
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","female","[30-40)",10419
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","female","[40-50)",10055
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","female","[50-60)",13931
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","female","[60-75)",16896
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","female","[75+)",13313
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","male","[00-10)",8428
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","male","[10-20)",7744
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","male","[20-30)",9566
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","male","[30-40)",10484
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","male","[40-50)",9541
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","male","[50-60)",13398
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","male","[60-75)",14771
"North Rhine Westphalia","DEA16","City of Mülheim a.d.Ruhr","male","[75+)",8483
"North Rhine Westphalia","DEA17","City of Oberhausen","female","[00-10)",9620
"North Rhine Westphalia","DEA17","City of Oberhausen","female","[10-20)",9104
"North Rhine Westphalia","DEA17","City of Oberhausen","female","[20-30)",11076
"North Rhine Westphalia","DEA17","City of Oberhausen","female","[30-40)",13172
"North Rhine Westphalia","DEA17","City of Oberhausen","female","[40-50)",12358
"North Rhine Westphalia","DEA17","City of Oberhausen","female","[50-60)",16362
"North Rhine Westphalia","DEA17","City of Oberhausen","female","[60-75)",21033
"North Rhine Westphalia","DEA17","City of Oberhausen","female","[75+)",13717
"North Rhine Westphalia","DEA17","City of Oberhausen","male","[00-10)",10138
"North Rhine Westphalia","DEA17","City of Oberhausen","male","[10-20)",9445
"North Rhine Westphalia","DEA17","City of Oberhausen","male","[20-30)",12022
"North Rhine Westphalia","DEA17","City of Oberhausen","male","[30-40)",13583
"North Rhine Westphalia","DEA17","City of Oberhausen","male","[40-50)",12626
"North Rhine Westphalia","DEA17","City of Oberhausen","male","[50-60)",16511
"North Rhine Westphalia","DEA17","City of Oberhausen","male","[60-75)",18985
"North Rhine Westphalia","DEA17","City of Oberhausen","male","[75+)",9000
"North Rhine Westphalia","DEA18","City of Remscheid","female","[00-10)",5335
"North Rhine Westphalia","DEA18","City of Remscheid","female","[10-20)",5175
"North Rhine Westphalia","DEA18","City of Remscheid","female","[20-30)",5823
"North Rhine Westphalia","DEA18","City of Remscheid","female","[30-40)",6511
"North Rhine Westphalia","DEA18","City of Remscheid","female","[40-50)",6546
"North Rhine Westphalia","DEA18","City of Remscheid","female","[50-60)",8923
"North Rhine Westphalia","DEA18","City of Remscheid","female","[60-75)",10343
"North Rhine Westphalia","DEA18","City of Remscheid","female","[75+)",7696
"North Rhine Westphalia","DEA18","City of Remscheid","male","[00-10)",5516
"North Rhine Westphalia","DEA18","City of Remscheid","male","[10-20)",5431
"North Rhine Westphalia","DEA18","City of Remscheid","male","[20-30)",6472
"North Rhine Westphalia","DEA18","City of Remscheid","male","[30-40)",6949
"North Rhine Westphalia","DEA18","City of Remscheid","male","[40-50)",6798
"North Rhine Westphalia","DEA18","City of Remscheid","male","[50-60)",9399
"North Rhine Westphalia","DEA18","City of Remscheid","male","[60-75)",9709
"North Rhine Westphalia","DEA18","City of Remscheid","male","[75+)",5144
"North Rhine Westphalia","DEA19","City of Solingen","female","[00-10)",7425
"North Rhine Westphalia","DEA19","City of Solingen","female","[10-20)",7329
"North Rhine Westphalia","DEA19","City of Solingen","female","[20-30)",8609
"North Rhine Westphalia","DEA19","City of Solingen","female","[30-40)",10080
"North Rhine Westphalia","DEA19","City of Solingen","female","[40-50)",9606
"North Rhine Westphalia","DEA19","City of Solingen","female","[50-60)",13245
"North Rhine Westphalia","DEA19","City of Solingen","female","[60-75)",14437
"North Rhine Westphalia","DEA19","City of Solingen","female","[75+)",10966
"North Rhine Westphalia","DEA19","City of Solingen","male","[00-10)",7958
"North Rhine Westphalia","DEA19","City of Solingen","male","[10-20)",7776
"North Rhine Westphalia","DEA19","City of Solingen","male","[20-30)",9088
"North Rhine Westphalia","DEA19","City of Solingen","male","[30-40)",9722
"North Rhine Westphalia","DEA19","City of Solingen","male","[40-50)",9107
"North Rhine Westphalia","DEA19","City of Solingen","male","[50-60)",13018
"North Rhine Westphalia","DEA19","City of Solingen","male","[60-75)",13380
"North Rhine Westphalia","DEA19","City of Solingen","male","[75+)",7211
"North Rhine Westphalia","DEA1A","City of Wuppertal","female","[00-10)",17154
"North Rhine Westphalia","DEA1A","City of Wuppertal","female","[10-20)",16710
"North Rhine Westphalia","DEA1A","City of Wuppertal","female","[20-30)",22135
"North Rhine Westphalia","DEA1A","City of Wuppertal","female","[30-40)",22569
"North Rhine Westphalia","DEA1A","City of Wuppertal","female","[40-50)",20530
"North Rhine Westphalia","DEA1A","City of Wuppertal","female","[50-60)",26906
"North Rhine Westphalia","DEA1A","City of Wuppertal","female","[60-75)",31279
"North Rhine Westphalia","DEA1A","City of Wuppertal","female","[75+)",23187
"North Rhine Westphalia","DEA1A","City of Wuppertal","male","[00-10)",18185
"North Rhine Westphalia","DEA1A","City of Wuppertal","male","[10-20)",17478
"North Rhine Westphalia","DEA1A","City of Wuppertal","male","[20-30)",23319
"North Rhine Westphalia","DEA1A","City of Wuppertal","male","[30-40)",23989
"North Rhine Westphalia","DEA1A","City of Wuppertal","male","[40-50)",20456
"North Rhine Westphalia","DEA1A","City of Wuppertal","male","[50-60)",27164
